cell_id,lat_center,lon_center,date,air_temp_C
c0189,41.259582,14.615377,2020-04-24,11.820194078029564
c0189,41.259582,14.615377,2020-04-25,12.313271822248216
c0189,41.259582,14.615377,2020-04-26,12.68610919483922
c0189,41.259582,14.615377,2020-04-27,13.390360955068676
c0189,41.259582,14.615377,2020-04-28,12.526883898283325
c0189,41.259582,14.615377,2020-04-29,13.111439598293831
c0189,41.259582,14.615377,2020-04-30,12.77212226217555
c0189,41.259582,14.615377,2020-05-01,13.252195555225668
c0189,41.259582,14.615377,2020-05-02,14.39885421599961
c0189,41.259582,14.615377,2020-05-03,13.838393879175788
c0189,41.259582,14.615377,2020-05-04,13.318302547483542
c0189,41.259582,14.615377,2020-05-05,14.34762667510146
c0189,41.259582,14.615377,2020-05-06,14.764572560398827
c0189,41.259582,14.615377,2020-05-07,12.77756983630344
c0189,41.259582,14.615377,2020-05-08,14.674265224294258
c0189,41.259582,14.615377,2020-05-09,15.87209270448615
c0189,41.259582,14.615377,2020-05-10,15.527048757261504
c0189,41.259582,14.615377,2020-05-11,15.925981345690593
c0189,41.259582,14.615377,2020-05-12,15.821632094610344
c0189,41.259582,14.615377,2020-05-13,18.5848262958957
c0189,41.259582,14.615377,2020-05-14,21.176423879255346
c0189,41.259582,14.615377,2020-05-15,18.73124534779027
c0189,41.259582,14.615377,2020-05-16,19.963715704819915
c0189,41.259582,14.615377,2020-05-17,20.196743103256814
c0189,41.259582,14.615377,2020-05-18,19.589077967211136
c0189,41.259582,14.615377,2020-05-19,17.604018654500653
c0189,41.259582,14.615377,2020-05-20,15.534549264740544
c0189,41.259582,14.615377,2020-05-21,15.26008702137118
c0189,41.259582,14.615377,2020-05-22,16.194119523700945
c0189,41.259582,14.615377,2020-05-23,18.38466495236661
c0189,41.259582,14.615377,2020-05-24,17.55266684912203
c0189,41.259582,14.615377,2020-05-25,16.188999611990816
c0189,41.259582,14.615377,2020-05-26,13.975000568858391
c0189,41.259582,14.615377,2020-05-27,13.264220403609157
c0189,41.259582,14.615377,2020-05-28,14.828440148489832
c0189,41.259582,14.615377,2020-05-29,14.89652075420948
c0189,41.259582,14.615377,2020-05-30,12.81598546785819
c0189,41.259582,14.615377,2020-05-31,13.97515801355655
c0189,41.259582,14.615377,2020-06-01,14.478724698136036
c0189,41.259582,14.615377,2020-06-02,15.967413910409268
c0189,41.259582,14.615377,2020-06-03,16.2600128212071
c0189,41.259582,14.615377,2020-06-04,16.679704805723148
c0189,41.259582,14.615377,2020-06-05,15.280067468705376
c0189,41.259582,14.615377,2020-06-06,16.793958392418155
c0189,41.259582,14.615377,2020-06-07,17.1782339339866
c0189,41.259582,14.615377,2020-06-08,16.362618808220546
c0189,41.259582,14.615377,2020-06-09,16.831211229673315
c0189,41.259582,14.615377,2020-06-10,14.916859668358844
c0189,41.259582,14.615377,2020-06-11,14.25818172827702
c0189,41.259582,14.615377,2020-06-12,16.70894111881882
c0189,41.259582,14.615377,2020-06-13,18.357490789083627
c0189,41.259582,14.615377,2020-06-14,17.128263622656824
c0189,41.259582,14.615377,2020-06-15,17.14296227744349
c0189,41.259582,14.615377,2020-06-16,17.18827673163929
c0189,41.259582,14.615377,2020-06-17,17.732741301878363
c0189,41.259582,14.615377,2020-06-18,17.39462622640128
c0189,41.259582,14.615377,2020-06-19,18.772854315965724
c0189,41.259582,14.615377,2020-06-20,19.157137032798097
c0189,41.259582,14.615377,2020-06-21,18.35592707392569
c0189,41.259582,14.615377,2020-06-22,18.61144358508273
c0189,41.259582,14.615377,2020-06-23,20.794321496146097
c0189,41.259582,14.615377,2020-06-24,21.006081101649418
c0189,41.259582,14.615377,2020-06-25,22.497278692489303
c0189,41.259582,14.615377,2020-06-26,23.225883088076053
c0189,41.259582,14.615377,2020-06-27,24.28854055189551
c0189,41.259582,14.615377,2020-06-28,24.672353042755542
c0189,41.259582,14.615377,2020-06-29,23.613573495965284
c0189,41.259582,14.615377,2020-06-30,23.21390501514713
c0189,41.259582,14.615377,2020-07-01,23.560838169681126
c0189,41.259582,14.615377,2020-07-02,25.16715950451997
c0189,41.259582,14.615377,2020-07-03,24.52660649139482
c0189,41.259582,14.615377,2020-07-04,21.02935701719207
c0189,41.259582,14.615377,2020-07-05,21.40317817535022
c0189,41.259582,14.615377,2020-07-06,22.783877916264377
c0189,41.259582,14.615377,2020-07-07,21.472884219750444
c0189,41.259582,14.615377,2020-07-08,21.55457358587357
c0189,41.259582,14.615377,2020-07-09,23.866313065263583
c0189,41.259582,14.615377,2020-07-10,24.7253894146224
c0189,41.259582,14.615377,2020-07-11,24.06092757605074
c0189,41.259582,14.615377,2020-07-12,23.422163440828637
c0189,41.259582,14.615377,2020-07-13,20.405835250625053
c0189,41.259582,14.615377,2020-07-14,20.535234514394222
c0189,41.259582,14.615377,2020-07-15,21.020315190365466
c0189,41.259582,14.615377,2020-07-16,21.37370165105453
c0189,41.259582,14.615377,2020-07-17,20.008936522060797
c0189,41.259582,14.615377,2020-07-18,18.364908338847933
c0189,41.259582,14.615377,2020-07-19,19.063037204025413
c0189,41.259582,14.615377,2020-07-20,21.766902150127855
c0189,41.259582,14.615377,2020-07-21,24.252299799715978
c0189,41.259582,14.615377,2020-07-22,25.477114389175775
c0189,41.259582,14.615377,2020-07-23,25.15003617461167
c0189,41.259582,14.615377,2020-07-24,23.582401090158285
c0189,41.259582,14.615377,2020-07-25,21.69366426013769
c0189,41.259582,14.615377,2020-07-26,22.8893307812531
c0189,41.259582,14.615377,2020-07-27,25.680663054808058
c0189,41.259582,14.615377,2020-07-28,26.70213092813519
c0189,41.259582,14.615377,2020-07-29,27.29831822808824
c0189,41.259582,14.615377,2020-07-30,28.22680877360486
c0189,41.259582,14.615377,2020-07-31,28.1158432169367
c0189,41.259582,14.615377,2020-08-01,26.636470575738983
c0189,41.259582,14.615377,2020-08-02,26.763047135623214
c0189,41.259582,14.615377,2020-08-03,25.034415248402393
c0189,41.259582,14.615377,2020-08-04,21.39405224353151
c0189,41.259582,14.615377,2020-08-05,18.821388460699513
c0189,41.259582,14.615377,2020-08-06,20.31497861245523
c0189,41.259582,14.615377,2020-08-07,21.474153921179937
c0189,41.259582,14.615377,2020-08-08,21.878791948667455
c0189,41.259582,14.615377,2020-08-09,23.653457021115727
c0189,41.259582,14.615377,2020-08-10,24.800871541685336
c0189,41.259582,14.615377,2020-08-11,25.59710788105367
c0189,41.259582,14.615377,2020-08-12,25.902363971719794
c0189,41.259582,14.615377,2020-08-13,25.9162085024038
c0189,41.259582,14.615377,2020-08-14,24.797438185077596
c0189,41.259582,14.615377,2020-08-15,24.95149763102523
c0189,41.259582,14.615377,2020-08-16,24.84491831174771
c0189,41.259582,14.615377,2020-08-17,24.22261258271108
c0189,41.259582,14.615377,2020-08-18,22.88860716951225
c0189,41.259582,14.615377,2020-08-19,23.18840360617579
c0189,41.259582,14.615377,2020-08-20,25.1835582283804
c0189,41.259582,14.615377,2020-08-21,26.45883592304433
c0189,41.259582,14.615377,2020-08-22,26.294435253477943
c0189,41.259582,14.615377,2020-08-23,24.91065680807396
c0189,41.259582,14.615377,2020-08-24,24.119590243958623
c0189,41.259582,14.615377,2020-08-25,23.00200368742597
c0189,41.259582,14.615377,2020-08-26,24.119361376463647
c0189,41.259582,14.615377,2020-08-27,23.23502327003575
c0189,41.259582,14.615377,2020-08-28,23.41824359081148
c0189,41.259582,14.615377,2020-08-29,24.57292035325132
c0189,41.259582,14.615377,2020-08-30,25.103414794615965
c0189,41.259582,14.615377,2020-08-31,23.066990114752247
c0189,41.259582,14.615377,2020-09-01,18.951829175064777
c0189,41.259582,14.615377,2020-09-02,20.086338259283497
c0189,41.259582,14.615377,2020-09-03,20.616231890609097
c0189,41.259582,14.615377,2020-09-04,20.34651847686387
c0189,41.259582,14.615377,2020-09-05,21.41667848936001
c0189,41.259582,14.615377,2020-09-06,21.43215047124037
c0189,41.259582,14.615377,2020-09-07,22.374910862284516
c0189,41.259582,14.615377,2020-09-08,22.692665359191135
c0189,41.259582,14.615377,2020-09-09,23.84948549390139
c0189,41.259582,14.615377,2020-09-10,24.737466440224736
c0189,41.259582,14.615377,2020-09-11,23.70495892383703
c0189,41.259582,14.615377,2020-09-12,22.774960530790196
c0189,41.259582,14.615377,2020-09-13,23.30569560402321
c0189,41.259582,14.615377,2020-09-14,22.78286788672733
c0189,41.259582,14.615377,2020-09-15,22.25698127459765
c0189,41.259582,14.615377,2020-09-16,22.809041624140946
c0189,41.259582,14.615377,2020-09-17,22.07297921336087
c0189,41.259582,14.615377,2020-09-18,21.405855653041023
c0189,41.259582,14.615377,2020-09-19,21.774813373345815
c0189,41.259582,14.615377,2020-09-20,22.515103496465485
c0189,41.259582,14.615377,2020-09-21,19.581359782971862
c0189,41.259582,14.615377,2020-09-22,19.316636189243265
c0189,41.259582,14.615377,2020-09-23,17.535009442475243
c0189,41.259582,14.615377,2020-09-24,18.76928749753718
c0189,41.259582,14.615377,2020-09-25,17.439339292139064
c0189,41.259582,14.615377,2020-09-26,12.279849935354749
c0189,41.259582,14.615377,2020-09-27,13.045464738927096
c0189,41.259582,14.615377,2020-09-28,12.2070648805241
c0189,41.259582,14.615377,2020-09-29,14.392541403519497
c0189,41.259582,14.615377,2020-09-30,15.10888239351432
c0189,41.259582,14.615377,2020-10-01,15.069139820949816
c0189,41.259582,14.615377,2020-10-02,15.850520878268382
c0189,41.259582,14.615377,2020-10-03,19.56822657860016
c0189,41.259582,14.615377,2020-10-04,15.1389462569005
c0189,41.259582,14.615377,2020-10-05,15.297145810999684
c0189,41.259582,14.615377,2020-10-06,14.598108756273335
c0189,41.259582,14.615377,2020-10-07,13.458414480261965
c0189,41.259582,14.615377,2020-10-08,13.204846830057331
c0189,41.259582,14.615377,2020-10-09,14.156706760760274
c0189,41.259582,14.615377,2020-10-10,14.509790187252536
c0189,41.259582,14.615377,2020-10-11,13.939728123562094
c0189,41.259582,14.615377,2020-10-12,12.077561486992352
c0189,41.259582,14.615377,2020-10-13,10.322254741162016
c0189,41.259582,14.615377,2020-10-14,12.080346708369456
c0189,41.259582,14.615377,2020-10-15,12.653913393713792
c0189,41.259582,14.615377,2020-10-16,9.954596412869062
c0189,41.259582,14.615377,2020-10-17,10.331831806345434
c0189,41.259582,14.615377,2020-10-18,11.10336542344634
c0189,41.259582,14.615377,2020-10-19,11.6278577111419
c0189,41.259582,14.615377,2020-10-20,12.710941812806876
c0189,41.259582,14.615377,2020-10-21,12.503195832905044
c0189,41.259582,14.615377,2020-10-22,12.903407186254832
c0189,41.259582,14.615377,2020-10-23,12.662782885137984
c0189,41.259582,14.615377,2020-10-24,12.79089180126526
c0189,41.259582,14.615377,2020-10-25,12.471199184790612
c0189,41.259582,14.615377,2020-10-26,12.92946229518806
c0189,41.259582,14.615377,2020-10-27,11.87478940385329
c0189,41.259582,14.615377,2020-10-28,12.093353630964652
c0189,41.259582,14.615377,2020-10-29,12.026181482491976
c0189,41.259582,14.615377,2020-10-30,12.61886585302524
c0189,41.259582,14.615377,2020-10-31,13.857171946360667
c0189,41.259582,14.615377,2020-11-01,13.161275730754507
c0189,41.259582,14.615377,2020-11-02,12.863494787957167
c0189,41.259582,14.615377,2020-11-03,12.813100146530283
c0189,41.259582,14.615377,2020-11-04,12.904403969518532
c0189,41.259582,14.615377,2020-11-05,13.02594128563292
c0189,41.259582,14.615377,2020-11-06,12.408246430896591
c0189,41.259582,14.615377,2020-11-07,11.841224570979454
c0189,41.259582,14.615377,2020-11-08,11.546388799146332
c0189,41.259582,14.615377,2020-11-09,12.041791142437395
c0189,41.259582,14.615377,2020-11-10,12.117537492259732
c0189,41.259582,14.615377,2020-11-11,11.533435339676734
c0189,41.259582,14.615377,2020-11-12,11.611347252025954
c0189,41.259582,14.615377,2020-11-13,11.89518213487212
c0189,41.259582,14.615377,2020-11-14,11.716647204062111
c0189,41.259582,14.615377,2020-11-15,12.25503121856463
c0189,41.259582,14.615377,2020-11-16,12.322953036315482
c0189,41.259582,14.615377,2020-11-17,11.706641052360853
c0189,41.259582,14.615377,2020-11-18,11.482321207146914
c0189,41.259582,14.615377,2020-11-19,10.437108564257327
c0189,41.259582,14.615377,2020-11-20,9.879095981951648
c0189,41.259582,14.615377,2020-11-21,6.872754922546569
c0189,41.259582,14.615377,2020-11-22,5.591888490834658
c0189,41.259582,14.615377,2020-11-23,7.366639307925604
c0189,41.259582,14.615377,2020-11-24,8.20706116143329
c0189,41.259582,14.615377,2020-11-25,7.659823296721422
c0189,41.259582,14.615377,2020-11-26,7.932109040186236
c0189,41.259582,14.615377,2020-11-27,8.11819498736161
c0189,41.259582,14.615377,2020-11-28,8.008213302306393
c0189,41.259582,14.615377,2020-11-29,9.22665921643862
c0189,41.259582,14.615377,2020-11-30,8.059902818340422
c0189,41.259582,14.615377,2020-12-01,6.59501014652111
c0189,41.259582,14.615377,2020-12-02,8.859621350090043
c0189,41.259582,14.615377,2020-12-03,7.668018767469221
c0189,41.259582,14.615377,2020-12-04,6.507908690603184
c0189,41.259582,14.615377,2020-12-05,9.737790440915532
c0189,41.259582,14.615377,2020-12-06,8.321094867639392
c0189,41.259582,14.615377,2020-12-07,5.966245656981533
c0189,41.259582,14.615377,2020-12-08,7.985574345600646
c0189,41.259582,14.615377,2020-12-09,6.869326484890545
c0189,41.259582,14.615377,2020-12-10,5.7381323821562855
c0189,41.259582,14.615377,2020-12-11,5.417903212736155
c0189,41.259582,14.615377,2020-12-12,5.836428679081461
c0189,41.259582,14.615377,2020-12-13,6.202683944510939
c0189,41.259582,14.615377,2020-12-14,5.510342558284792
c0189,41.259582,14.615377,2020-12-15,5.802602314769791
c0189,41.259582,14.615377,2020-12-16,6.593465939858819
c0189,41.259582,14.615377,2020-12-17,6.334220968452056
c0189,41.259582,14.615377,2020-12-18,5.780500470307268
c0189,41.259582,14.615377,2020-12-19,6.766764271289226
c0189,41.259582,14.615377,2020-12-20,6.608686495902861
c0189,41.259582,14.615377,2020-12-21,7.540480124681544
c0189,41.259582,14.615377,2020-12-22,7.652874796970152
c0189,41.259582,14.615377,2020-12-23,7.820967271274221
c0189,41.259582,14.615377,2020-12-24,9.628441637082224
c0189,41.259582,14.615377,2020-12-25,9.187409829734882
c0189,41.259582,14.615377,2020-12-26,4.888560288890596
c0189,41.259582,14.615377,2020-12-27,3.1165893965795517
c0189,41.259582,14.615377,2020-12-28,6.699575807576233
c0189,41.259582,14.615377,2020-12-29,7.013114418660816
c0189,41.259582,14.615377,2020-12-30,6.295971644313125
c0189,41.259582,14.615377,2020-12-31,4.088356272379599
c0189,41.259582,14.615377,2021-01-01,4.567909714930667
c0189,41.259582,14.615377,2021-01-02,6.083189824231029
c0189,41.259582,14.615377,2021-01-03,4.687082081271311
c0189,41.259582,14.615377,2021-01-04,4.0585651741888515
c0189,41.259582,14.615377,2021-01-05,4.267901596031135
c0189,41.259582,14.615377,2021-01-06,5.015053341323008
c0189,41.259582,14.615377,2021-01-07,4.4019105629216275
c0189,41.259582,14.615377,2021-01-08,5.289638147378063
c0189,41.259582,14.615377,2021-01-09,3.495031056607312
c0189,41.259582,14.615377,2021-01-10,4.203547007816488
c0189,41.259582,14.615377,2021-01-11,4.236627202045963
c0189,41.259582,14.615377,2021-01-12,4.178139412672016
c0189,41.259582,14.615377,2021-01-13,4.036943221510532
c0189,41.259582,14.615377,2021-01-14,4.448156615905001
c0189,41.259582,14.615377,2021-01-15,2.6204295681831815
c0189,41.259582,14.615377,2021-01-16,0.6485658812941516
c0189,41.259582,14.615377,2021-01-17,0.2123778551144934
c0189,41.259582,14.615377,2021-01-18,1.0130053412645612
c0189,41.259582,14.615377,2021-01-19,2.7093470733566445
c0189,41.259582,14.615377,2021-01-20,5.139959326722585
c0189,41.259582,14.615377,2021-01-21,7.366462354731763
c0189,41.259582,14.615377,2021-01-22,8.88926139009328
c0189,41.259582,14.615377,2021-01-23,7.251575872473851
c0189,41.259582,14.615377,2021-01-24,6.814724676949661
c0189,41.259582,14.615377,2021-01-25,4.953417891308805
c0189,41.259582,14.615377,2021-01-26,3.0361413654528344
c0189,41.259582,14.615377,2021-01-27,2.4484299499588364
c0189,41.259582,14.615377,2021-01-28,3.5697792273117903
c0189,41.259582,14.615377,2021-01-29,7.041846704124531
c0189,41.259582,14.615377,2021-01-30,7.918629119031753
c0189,41.259582,14.615377,2021-01-31,8.184417376601916
c0189,41.259582,14.615377,2021-02-01,7.900113649296604
c0189,41.259582,14.615377,2021-02-02,8.347894636072919
c0189,41.259582,14.615377,2021-02-03,7.899371313032983
c0189,41.259582,14.615377,2021-02-04,9.593365165882558
c0189,41.259582,14.615377,2021-02-05,11.187101068711844
c0189,41.259582,14.615377,2021-02-06,11.824145439931929
c0189,41.259582,14.615377,2021-02-07,10.867405325906349
c0189,41.259582,14.615377,2021-02-08,8.333738648264056
c0189,41.259582,14.615377,2021-02-09,8.645752699811386
c0189,41.259582,14.615377,2021-02-10,9.260948225131344
c0189,41.259582,14.615377,2021-02-11,8.248954056856961
c0189,41.259582,14.615377,2021-02-12,4.538464133661833
c0189,41.259582,14.615377,2021-02-13,0.0123587644189991
c0189,41.259582,14.615377,2021-02-14,-2.592046827540949
c0189,41.259582,14.615377,2021-02-15,-1.2556488295246613
c0189,41.259582,14.615377,2021-02-16,0.3419087259393216
c0189,41.259582,14.615377,2021-02-17,4.137449882144055
c0189,41.259582,14.615377,2021-02-18,6.240779863324117
c0189,41.259582,14.615377,2021-02-19,5.684430144843038
c0189,41.259582,14.615377,2021-02-20,7.274010484738485
c0189,41.259582,14.615377,2021-02-21,8.468025294521428
c0189,41.259582,14.615377,2021-02-22,9.36135850012452
c0189,41.259582,14.615377,2021-02-23,8.847976116668029
c0189,41.259582,14.615377,2021-02-24,10.135257090900778
c0189,41.259582,14.615377,2021-02-25,10.936746512200337
c0189,41.259582,14.615377,2021-02-26,11.455419115912669
c0189,41.259582,14.615377,2021-02-27,10.192394874209452
c0189,41.259582,14.615377,2021-02-28,6.926683866649086
c0189,41.259582,14.615377,2021-03-01,5.328548876922566
c0189,41.259582,14.615377,2021-03-02,6.15039813106223
c0189,41.259582,14.615377,2021-03-03,7.654412731849471
c0189,41.259582,14.615377,2021-03-04,7.067447754135729
c0189,41.259582,14.615377,2021-03-05,6.819998911807435
c0189,41.259582,14.615377,2021-03-06,7.815976179691812
c0189,41.259582,14.615377,2021-03-07,6.9071201152371575
c0189,41.259582,14.615377,2021-03-08,7.961798843345563
c0189,41.259582,14.615377,2021-03-09,7.923626252941647
c0189,41.259582,14.615377,2021-03-10,6.1105876253362394
c0189,41.259582,14.615377,2021-03-11,5.691691923022006
c0189,41.259582,14.615377,2021-03-12,8.87132113655111
c0189,41.259582,14.615377,2021-03-13,9.741749001983436
c0189,41.259582,14.615377,2021-03-14,8.357921247554028
c0189,41.259582,14.615377,2021-03-15,5.861035857045297
c0189,41.259582,14.615377,2021-03-16,5.029588040612399
c0189,41.259582,14.615377,2021-03-17,3.977373171928257
c0189,41.259582,14.615377,2021-03-18,2.8998393065947567
c0189,41.259582,14.615377,2021-03-19,2.799064101790467
c0189,41.259582,14.615377,2021-03-20,2.774930247447885
c0189,41.259582,14.615377,2021-03-21,2.977465556438727
c0189,41.259582,14.615377,2021-03-22,3.944259577586256
c0189,41.259582,14.615377,2021-03-23,3.163156610742278
c0189,41.259582,14.615377,2021-03-24,4.74860793283411
c0189,41.259582,14.615377,2021-03-25,7.178652723690066
c0189,41.259582,14.615377,2021-03-26,8.961773808797236
c0189,41.259582,14.615377,2021-03-27,9.136363797677824
c0189,41.259582,14.615377,2021-03-28,11.217111822716292
c0189,41.259582,14.615377,2021-03-29,11.1304664334558
c0189,41.259582,14.615377,2021-03-30,10.994620250042235
c0189,41.259582,14.615377,2021-03-31,12.400187921165552
c0189,41.259582,14.615377,2021-04-01,12.813035296676768
c0189,41.259582,14.615377,2021-04-02,11.84952378428375
c0189,41.259582,14.615377,2021-04-03,11.09634748473205
c0189,41.259582,14.615377,2021-04-04,7.698960599206148
c0189,41.259582,14.615377,2021-04-05,6.941271355038613
c0189,41.259582,14.615377,2021-04-06,8.457896704422819
c0189,41.259582,14.615377,2021-04-07,4.004908115702486
c0189,41.259582,14.615377,2021-04-08,4.836599757259071
c0189,41.259582,14.615377,2021-04-09,7.317200200360537
c0189,41.259582,14.615377,2021-04-10,8.467045404917046
c0189,41.259582,14.615377,2021-04-11,10.229025064912973
c0189,41.259582,14.615377,2021-04-12,10.00480733216557
c0189,41.259582,14.615377,2021-04-13,9.059397581286914
c0189,41.259582,14.615377,2021-04-14,6.366013998734341
c0189,41.259582,14.615377,2021-04-15,6.592621051338983
c0189,41.259582,14.615377,2021-04-16,5.897159945456946
c0189,41.259582,14.615377,2021-04-17,7.296513952766778
c0189,41.259582,14.615377,2021-04-18,7.586446022091083
c0189,41.259582,14.615377,2021-04-19,6.799559725615623
c0189,41.259582,14.615377,2021-04-20,7.03093127296088
c0189,41.259582,14.615377,2021-04-21,9.351036144438249
c0189,41.259582,14.615377,2021-04-22,9.19082192824897
c0189,41.259582,14.615377,2021-04-23,10.73028246179264
c0189,41.259582,14.615377,2021-04-24,11.50586929034472
c0189,41.259582,14.615377,2021-04-25,12.128877497316928
c0189,41.259582,14.615377,2021-04-26,13.044290118109927
c0189,41.259582,14.615377,2021-04-27,13.688847894118847
c0189,41.259582,14.615377,2021-04-28,13.642288553147091
c0189,41.259582,14.615377,2021-04-29,14.963092843153763
c0189,41.259582,14.615377,2021-04-30,18.38032843032878
c0189,41.259582,14.615377,2021-05-01,16.308836758644688
c0189,41.259582,14.615377,2021-05-02,13.237756247269504
c0189,41.259582,14.615377,2021-05-03,12.508307986151925
c0189,41.259582,14.615377,2021-05-04,12.53787330493596
c0189,41.259582,14.615377,2021-05-05,12.31557889665879
c0189,41.259582,14.615377,2021-05-06,13.182763361154086
c0189,41.259582,14.615377,2021-05-07,13.708487509247078
c0189,41.259582,14.615377,2021-05-08,15.084206608363589
c0189,41.259582,14.615377,2021-05-09,17.033056432202947
c0189,41.259582,14.615377,2021-05-10,17.70656758836638
c0189,41.259582,14.615377,2021-05-11,17.317442323689516
c0189,41.259582,14.615377,2021-05-12,13.696801819956708
c0189,41.259582,14.615377,2021-05-13,12.71236257242384
c0189,41.259582,14.615377,2021-05-14,12.316779771006512
c0189,41.259582,14.615377,2021-05-15,12.839716097227033
c0189,41.259582,14.615377,2021-05-16,13.8263452821507
c0189,41.259582,14.615377,2021-05-17,14.66927137446585
c0189,41.259582,14.615377,2021-05-18,14.137625683280175
c0189,41.259582,14.615377,2021-05-19,13.301553177415292
c0189,41.259582,14.615377,2021-05-20,13.20343545899357
c0189,41.259582,14.615377,2021-05-21,13.792491239772408
c0189,41.259582,14.615377,2021-05-22,14.383636728922568
c0189,41.259582,14.615377,2021-05-23,17.142651035433154
c0189,41.259582,14.615377,2021-05-24,20.219583144223797
c0189,41.259582,14.615377,2021-05-25,17.156911219929125
c0189,41.259582,14.615377,2021-05-26,16.33073802556012
c0189,41.259582,14.615377,2021-05-27,15.72796162961424
c0189,41.259582,14.615377,2021-05-28,17.820778003969902
c0189,41.259582,14.615377,2021-05-29,18.75950168045544
c0189,41.259582,14.615377,2021-05-30,15.65359591816306
c0189,41.259582,14.615377,2021-05-31,15.0992513202486
c0189,41.259582,14.615377,2021-06-01,15.911119481136954
c0189,41.259582,14.615377,2021-06-02,18.259213364871233
c0189,41.259582,14.615377,2021-06-03,20.21283067115269
c0189,41.259582,14.615377,2021-06-04,21.535430196891177
c0189,41.259582,14.615377,2021-06-05,19.722681959529908
c0189,41.259582,14.615377,2021-06-06,19.33113581052701
c0189,41.259582,14.615377,2021-06-07,17.55907004315755
c0189,41.259582,14.615377,2021-06-08,17.51729395013109
c0189,41.259582,14.615377,2021-06-09,19.23118829942289
c0189,41.259582,14.615377,2021-06-10,19.94012180223205
c0189,41.259582,14.615377,2021-06-11,19.502348888846583
c0189,41.259582,14.615377,2021-06-12,20.207625210793125
c0189,41.259582,14.615377,2021-06-13,21.778406669980026
c0189,41.259582,14.615377,2021-06-14,20.60357319059829
c0189,41.259582,14.615377,2021-06-15,19.493616626137197
c0189,41.259582,14.615377,2021-06-16,20.989715079974427
c0189,41.259582,14.615377,2021-06-17,21.93239033347685
c0189,41.259582,14.615377,2021-06-18,21.705177962989147
c0189,41.259582,14.615377,2021-06-19,23.482783105797647
c0189,41.259582,14.615377,2021-06-20,24.43099666394688
c0189,41.259582,14.615377,2021-06-21,25.504681232041325
c0189,41.259582,14.615377,2021-06-22,26.97314588503732
c0189,41.259582,14.615377,2021-06-23,28.312749610269904
c0189,41.259582,14.615377,2021-06-24,27.372579260039753
c0189,41.259582,14.615377,2021-06-25,25.45243727031509
c0189,41.259582,14.615377,2021-06-26,25.30449176587559
c0189,41.259582,14.615377,2021-06-27,25.76380693918482
c0189,41.259582,14.615377,2021-06-28,27.18066636279116
c0189,41.259582,14.615377,2021-06-29,26.280155072893447
c0189,41.259582,14.615377,2021-06-30,24.768266521061907
c0189,41.259582,14.615377,2021-07-01,22.41671775970842
c0189,41.259582,14.615377,2021-07-02,22.39691051301503
c0189,41.259582,14.615377,2021-07-03,23.548448219394928
c0189,41.259582,14.615377,2021-07-04,23.26412656110034
c0189,41.259582,14.615377,2021-07-05,23.58995843089016
c0189,41.259582,14.615377,2021-07-06,26.17110273509397
c0189,41.259582,14.615377,2021-07-07,27.852914419150338
c0189,41.259582,14.615377,2021-07-08,27.752147077976343
c0189,41.259582,14.615377,2021-07-09,25.97981841199683
c0189,41.259582,14.615377,2021-07-10,24.69992848064073
c0189,41.259582,14.615377,2021-07-11,24.305061642448436
c0189,41.259582,14.615377,2021-07-12,24.602841667423913
c0189,41.259582,14.615377,2021-07-13,25.078946671450073
c0189,41.259582,14.615377,2021-07-14,22.121385728267217
c0189,41.259582,14.615377,2021-07-15,20.594862166861287
c0189,41.259582,14.615377,2021-07-16,20.698041195020977
c0189,41.259582,14.615377,2021-07-17,19.614324403346945
c0189,41.259582,14.615377,2021-07-18,20.11890551057975
c0189,41.259582,14.615377,2021-07-19,20.650222081349327
c0189,41.259582,14.615377,2021-07-20,22.89769941917939
c0189,41.259582,14.615377,2021-07-21,24.773741792377695
c0189,41.259582,14.615377,2021-07-22,25.13650491279469
c0189,41.259582,14.615377,2021-07-23,25.498151904419267
c0189,41.259582,14.615377,2021-07-24,25.502678831478125
c0189,41.259582,14.615377,2021-07-25,26.291237213020057
c0189,41.259582,14.615377,2021-07-26,27.475744841152583
c0189,41.259582,14.615377,2021-07-27,28.26733390406561
c0189,41.259582,14.615377,2021-07-28,28.39118349080099
c0189,41.259582,14.615377,2021-07-29,27.59462227594285
c0189,41.259582,14.615377,2021-07-30,27.458966287216192
c0189,41.259582,14.615377,2021-07-31,27.442586287878527
c0189,41.259582,14.615377,2021-08-01,26.280089649401233
c0189,41.259582,14.615377,2021-08-02,24.234188955589076
c0189,41.259582,14.615377,2021-08-03,22.700662207543743
c0189,41.259582,14.615377,2021-08-04,26.01881630593973
c0189,41.259582,14.615377,2021-08-05,23.22402643954247
c0189,41.259582,14.615377,2021-08-06,22.279521656275396
c0189,41.259582,14.615377,2021-08-07,24.795396848788545
c0189,41.259582,14.615377,2021-08-08,26.244551953576263
c0189,41.259582,14.615377,2021-08-09,26.89856753050537
c0189,41.259582,14.615377,2021-08-10,28.38861109415692
c0189,41.259582,14.615377,2021-08-11,28.61342178287364
c0189,41.259582,14.615377,2021-08-12,27.83015272288697
c0189,41.259582,14.615377,2021-08-13,28.634491770847102
c0189,41.259582,14.615377,2021-08-14,28.888285028366845
c0189,41.259582,14.615377,2021-08-15,29.12471920003869
c0189,41.259582,14.615377,2021-08-16,26.747000090520213
c0189,41.259582,14.615377,2021-08-17,25.03481123118772
