cell_id,lat_center,lon_center,date,RH
c0009,41.201023,14.627356,2021-08-16,48.37064753068826
c0009,41.201023,14.627356,2021-08-17,62.996417562890784
c0009,41.201023,14.627356,2021-08-18,62.68941102708335
c0009,41.201023,14.627356,2021-08-19,51.41342008212625
c0009,41.201023,14.627356,2021-08-20,52.671979972294096
c0009,41.201023,14.627356,2021-08-21,47.00079934164138
c0009,41.201023,14.627356,2021-08-22,45.167889738913175
c0009,41.201023,14.627356,2021-08-23,60.45160504159859
c0009,41.201023,14.627356,2021-08-24,57.156384472192855
c0009,41.201023,14.627356,2021-08-25,72.02874309986547
c0009,41.201023,14.627356,2021-08-26,74.89505804003649
c0009,41.201023,14.627356,2021-08-27,73.78576516885411
c0009,41.201023,14.627356,2021-08-28,73.7383793377908
c0009,41.201023,14.627356,2021-08-29,58.376874201623714
c0009,41.201023,14.627356,2021-08-30,52.920068130550256
c0009,41.201023,14.627356,2021-08-31,51.06653492004391
c0009,41.201023,14.627356,2021-09-01,59.814568483155874
c0009,41.201023,14.627356,2021-09-02,56.22653983675493
c0009,41.201023,14.627356,2021-09-03,51.811603370511946
c0009,41.201023,14.627356,2021-09-04,68.41639175809999
c0009,41.201023,14.627356,2021-09-05,65.71788838016653
c0009,41.201023,14.627356,2021-09-06,57.04592345636637
c0009,41.201023,14.627356,2021-09-07,50.15430252058391
c0009,41.201023,14.627356,2021-09-08,46.538169291135695
c0009,41.201023,14.627356,2021-09-09,43.13657030870344
c0009,41.201023,14.627356,2021-09-10,48.39711934674688
c0009,41.201023,14.627356,2021-09-11,58.974175320860205
c0009,41.201023,14.627356,2021-09-12,52.25462006052703
c0009,41.201023,14.627356,2021-09-13,48.01529461682538
c0009,41.201023,14.627356,2021-09-14,57.63143590506411
c0009,41.201023,14.627356,2021-09-15,64.37507661195568
c0009,41.201023,14.627356,2021-09-16,61.02650500346189
c0009,41.201023,14.627356,2021-09-17,78.94955892054878
c0009,41.201023,14.627356,2021-09-18,78.29643965699093
c0009,41.201023,14.627356,2021-09-19,76.40702260261695
c0009,41.201023,14.627356,2021-09-20,78.25770963360473
c0009,41.201023,14.627356,2021-09-21,72.22392742161308
c0009,41.201023,14.627356,2021-09-22,63.00039204305415
c0009,41.201023,14.627356,2021-09-23,54.738395509807575
c0009,41.201023,14.627356,2021-09-24,60.39200357360135
c0009,41.201023,14.627356,2021-09-25,55.65585424462072
c0009,41.201023,14.627356,2021-09-26,49.90738052732878
c0009,41.201023,14.627356,2021-09-27,74.96167780345182
c0009,41.201023,14.627356,2021-09-28,78.94810277857657
c0009,41.201023,14.627356,2021-09-29,65.74028875446088
c0009,41.201023,14.627356,2021-09-30,74.43836851227357
c0009,41.201023,14.627356,2021-10-01,67.868415551641
c0009,41.201023,14.627356,2021-10-02,69.8645287708266
c0009,41.201023,14.627356,2021-10-03,69.38684858685818
c0009,41.201023,14.627356,2021-10-04,70.02486574651441
c0009,41.201023,14.627356,2021-10-05,94.33982579606494
c0009,41.201023,14.627356,2021-10-06,87.11704480357534
c0009,41.201023,14.627356,2021-10-07,85.36265017945502
c0009,41.201023,14.627356,2021-10-08,87.14303354897115
c0009,41.201023,14.627356,2021-10-09,76.67745305570517
c0009,41.201023,14.627356,2021-10-10,86.3024304673444
c0009,41.201023,14.627356,2021-10-11,81.16558495746165
c0009,41.201023,14.627356,2021-10-12,74.9652712862982
c0009,41.201023,14.627356,2021-10-13,69.54653164238142
c0009,41.201023,14.627356,2021-10-14,62.190702498238345
c0009,41.201023,14.627356,2021-10-15,64.95242524746392
c0009,41.201023,14.627356,2021-10-16,71.80006513256957
c0009,41.201023,14.627356,2021-10-17,78.03532251736011
c0009,41.201023,14.627356,2021-10-18,81.6022307498694
c0009,41.201023,14.627356,2021-10-19,71.5270130167661
c0009,41.201023,14.627356,2021-10-20,73.3974823043106
c0009,41.201023,14.627356,2021-10-21,88.81606150103951
c0009,41.201023,14.627356,2021-10-22,96.21022254362263
c0009,41.201023,14.627356,2021-10-23,85.48454757737368
c0009,41.201023,14.627356,2021-10-24,88.00996724956023
c0009,41.201023,14.627356,2021-10-25,81.04431031656128
c0009,41.201023,14.627356,2021-10-26,77.79243812595607
c0009,41.201023,14.627356,2021-10-27,78.47752981093555
c0009,41.201023,14.627356,2021-10-28,79.79203797325334
c0009,41.201023,14.627356,2021-10-29,80.61051943946862
c0009,41.201023,14.627356,2021-10-30,78.13860537030148
c0009,41.201023,14.627356,2021-10-31,78.61485284115521
c0009,41.201023,14.627356,2021-11-01,82.80723584380874
c0009,41.201023,14.627356,2021-11-02,85.94054334062469
c0009,41.201023,14.627356,2021-11-03,96.265801987472
c0009,41.201023,14.627356,2021-11-04,84.4684953509761
c0009,41.201023,14.627356,2021-11-05,85.00603846194085
c0009,41.201023,14.627356,2021-11-06,94.17619734278784
c0009,41.201023,14.627356,2021-11-07,90.99676312486962
c0009,41.201023,14.627356,2021-11-08,92.34647905370852
c0009,41.201023,14.627356,2021-11-09,92.49685687564212
c0009,41.201023,14.627356,2021-11-10,87.6302723073871
c0009,41.201023,14.627356,2021-11-11,86.2250435465881
c0009,41.201023,14.627356,2021-11-12,91.60246535074404
c0009,41.201023,14.627356,2021-11-13,90.77776893517314
c0009,41.201023,14.627356,2021-11-14,86.74425585308579
c0009,41.201023,14.627356,2021-11-15,82.8909279571762
c0009,41.201023,14.627356,2021-11-16,90.64265053387626
c0009,41.201023,14.627356,2021-11-17,82.19216373574211
c0009,41.201023,14.627356,2021-11-18,88.06418681805508
c0009,41.201023,14.627356,2021-11-19,84.16312555576309
c0009,41.201023,14.627356,2021-11-20,70.00572670262957
c0009,41.201023,14.627356,2021-11-21,82.3965251671861
c0009,41.201023,14.627356,2021-11-22,95.57055271965852
c0009,41.201023,14.627356,2021-11-23,91.92363991303448
c0009,41.201023,14.627356,2021-11-24,87.132175798777
c0009,41.201023,14.627356,2021-11-25,90.3536484197856
c0009,41.201023,14.627356,2021-11-26,93.47901987150884
c0009,41.201023,14.627356,2021-11-27,95.56168223551173
c0009,41.201023,14.627356,2021-11-28,90.46346487343524
c0009,41.201023,14.627356,2021-11-29,93.25055275053134
c0009,41.201023,14.627356,2021-11-30,73.67954458453836
c0009,41.201023,14.627356,2021-12-01,83.48589542441438
c0009,41.201023,14.627356,2021-12-02,95.29621237540424
c0009,41.201023,14.627356,2021-12-03,93.61004948323662
c0009,41.201023,14.627356,2021-12-04,82.76528267834286
c0009,41.201023,14.627356,2021-12-05,90.4157788434117
c0009,41.201023,14.627356,2021-12-06,92.19273652183526
c0009,41.201023,14.627356,2021-12-07,70.7263482564926
c0009,41.201023,14.627356,2021-12-08,78.91363647370257
c0009,41.201023,14.627356,2021-12-09,93.79093523676325
c0009,41.201023,14.627356,2021-12-10,88.84787083475979
c0009,41.201023,14.627356,2021-12-11,89.59980259076053
c0009,41.201023,14.627356,2021-12-12,78.00319781107562
c0009,41.201023,14.627356,2021-12-13,68.51528214783565
c0009,41.201023,14.627356,2021-12-14,79.7757607081284
c0009,41.201023,14.627356,2021-12-15,80.85840642589542
c0009,41.201023,14.627356,2021-12-16,81.57559890393739
c0009,41.201023,14.627356,2021-12-17,79.62442346878748
c0009,41.201023,14.627356,2021-12-18,71.88097203850216
c0009,41.201023,14.627356,2021-12-19,72.9641333569199
c0009,41.201023,14.627356,2021-12-20,80.83048652975015
c0009,41.201023,14.627356,2021-12-21,79.72834630061223
c0009,41.201023,14.627356,2021-12-22,80.7074456658617
c0009,41.201023,14.627356,2021-12-23,90.11335964516483
c0009,41.201023,14.627356,2021-12-24,92.33565244746194
c0009,41.201023,14.627356,2021-12-25,92.61329830675236
c0009,41.201023,14.627356,2021-12-26,96.69055454279685
c0009,41.201023,14.627356,2021-12-27,94.0882001434458
c0009,41.201023,14.627356,2021-12-28,89.13769986308752
c0009,41.201023,14.627356,2021-12-29,90.07983443275948
c0009,41.201023,14.627356,2021-12-30,84.65944625077059
c0009,41.201023,14.627356,2021-12-31,70.74197502531692
c0009,41.201023,14.627356,2022-01-01,75.59038894474283
c0009,41.201023,14.627356,2022-01-02,81.57945412486428
c0009,41.201023,14.627356,2022-01-03,96.71482293499152
c0009,41.201023,14.627356,2022-01-04,94.63950919541246
c0009,41.201023,14.627356,2022-01-05,90.1257741428
c0009,41.201023,14.627356,2022-01-06,88.03366358704598
c0009,41.201023,14.627356,2022-01-07,83.05455533402572
c0009,41.201023,14.627356,2022-01-08,82.51537116047267
c0009,41.201023,14.627356,2022-01-09,92.25346921667467
c0009,41.201023,14.627356,2022-01-10,85.56904067634827
c0009,41.201023,14.627356,2022-01-11,80.88863266379089
c0009,41.201023,14.627356,2022-01-12,77.35985748871626
c0009,41.201023,14.627356,2022-01-13,71.32302035200435
c0009,41.201023,14.627356,2022-01-14,68.22438182833578
c0009,41.201023,14.627356,2022-01-15,71.94866109081777
c0009,41.201023,14.627356,2022-01-16,71.4017892114678
c0009,41.201023,14.627356,2022-01-17,83.33034496217536
c0009,41.201023,14.627356,2022-01-18,76.71274991768139
c0009,41.201023,14.627356,2022-01-19,75.32376405859094
c0009,41.201023,14.627356,2022-01-20,90.259111474207
c0009,41.201023,14.627356,2022-01-21,86.29607125531714
c0009,41.201023,14.627356,2022-01-22,61.49159803750938
c0009,41.201023,14.627356,2022-01-23,75.38051600283978
c0009,41.201023,14.627356,2022-01-24,80.08263451516714
c0009,41.201023,14.627356,2022-01-25,66.1627241024742
c0009,41.201023,14.627356,2022-01-26,67.53824306693753
c0009,41.201023,14.627356,2022-01-27,79.78340650170674
c0009,41.201023,14.627356,2022-01-28,87.88518264368518
c0009,41.201023,14.627356,2022-01-29,66.88292329591191
c0009,41.201023,14.627356,2022-01-30,62.1514087413689
c0009,41.201023,14.627356,2022-01-31,93.97206593794598
c0009,41.201023,14.627356,2022-02-01,67.71004997915217
c0009,41.201023,14.627356,2022-02-02,61.51420685351141
c0009,41.201023,14.627356,2022-02-03,66.92621350882187
c0009,41.201023,14.627356,2022-02-04,83.92642935839064
c0009,41.201023,14.627356,2022-02-05,86.1348339268452
c0009,41.201023,14.627356,2022-02-06,85.8600591733207
c0009,41.201023,14.627356,2022-02-07,81.89384308042821
c0009,41.201023,14.627356,2022-02-08,55.75774741371282
c0009,41.201023,14.627356,2022-02-09,48.77568036893664
c0009,41.201023,14.627356,2022-02-10,67.65343548068388
c0009,41.201023,14.627356,2022-02-11,84.4570005438652
c0009,41.201023,14.627356,2022-02-12,87.94214346204504
c0009,41.201023,14.627356,2022-02-13,76.65798987604177
c0009,41.201023,14.627356,2022-02-14,86.50797107616687
c0009,41.201023,14.627356,2022-02-15,93.74668425027566
c0009,41.201023,14.627356,2022-02-16,83.49201674455071
c0009,41.201023,14.627356,2022-02-17,81.38438396790907
c0009,41.201023,14.627356,2022-02-18,89.57259105402244
c0009,41.201023,14.627356,2022-02-19,92.28494930294626
c0009,41.201023,14.627356,2022-02-20,85.74782882608363
c0009,41.201023,14.627356,2022-02-21,92.37177952974926
c0009,41.201023,14.627356,2022-02-22,66.95432295009205
c0009,41.201023,14.627356,2022-02-23,59.36763072829917
c0009,41.201023,14.627356,2022-02-24,56.87131807912473
c0009,41.201023,14.627356,2022-02-25,81.08474145826541
c0009,41.201023,14.627356,2022-02-26,96.36588661473002
c0009,41.201023,14.627356,2022-02-27,87.12955866355576
c0009,41.201023,14.627356,2022-02-28,85.47407289514557
c0009,41.201023,14.627356,2022-03-01,78.77040419677621
c0009,41.201023,14.627356,2022-03-02,71.63691370329214
c0009,41.201023,14.627356,2022-03-03,73.47339718384296
c0009,41.201023,14.627356,2022-03-04,73.09907436364847
c0009,41.201023,14.627356,2022-03-05,89.20102543433121
c0009,41.201023,14.627356,2022-03-06,75.53882659409456
c0009,41.201023,14.627356,2022-03-07,79.52051459247433
c0009,41.201023,14.627356,2022-03-08,70.00585264162059
c0009,41.201023,14.627356,2022-03-09,67.3183606195913
c0009,41.201023,14.627356,2022-03-10,64.69361211644834
c0009,41.201023,14.627356,2022-03-11,68.77429610328441
c0009,41.201023,14.627356,2022-03-12,65.20322678292872
c0009,41.201023,14.627356,2022-03-13,59.40369337683241
c0009,41.201023,14.627356,2022-03-14,61.3823421625976
c0009,41.201023,14.627356,2022-03-15,73.71133591515648
c0009,41.201023,14.627356,2022-03-16,76.54498417567541
c0009,41.201023,14.627356,2022-03-17,76.39917583886597
c0009,41.201023,14.627356,2022-03-18,82.35606337194723
c0009,41.201023,14.627356,2022-03-19,78.57320517859338
c0009,41.201023,14.627356,2022-03-20,75.27018663223562
c0009,41.201023,14.627356,2022-03-21,67.15403233697803
c0009,41.201023,14.627356,2022-03-22,63.02975538545381
c0009,41.201023,14.627356,2022-03-23,52.6251571320299
c0009,41.201023,14.627356,2022-03-24,52.26234444620887
c0009,41.201023,14.627356,2022-03-25,68.23904060545964
c0009,41.201023,14.627356,2022-03-26,65.41931393537293
c0009,41.201023,14.627356,2022-03-27,64.45095046769318
c0009,41.201023,14.627356,2022-03-28,89.15640437893046
c0009,41.201023,14.627356,2022-03-29,78.51891993687263
c0009,41.201023,14.627356,2022-03-30,89.31803776341481
c0009,41.201023,14.627356,2022-03-31,95.8294857314594
c0009,41.201023,14.627356,2022-04-01,89.93897808387948
c0009,41.201023,14.627356,2022-04-02,85.93158904400316
c0009,41.201023,14.627356,2022-04-03,85.5364112162155
c0009,41.201023,14.627356,2022-04-04,74.7003781873647
c0009,41.201023,14.627356,2022-04-05,66.44856152690664
c0009,41.201023,14.627356,2022-04-06,70.22324799372828
c0009,41.201023,14.627356,2022-04-07,82.88224190891677
c0009,41.201023,14.627356,2022-04-08,85.87746274269263
c0009,41.201023,14.627356,2022-04-09,83.71131675543788
c0009,41.201023,14.627356,2022-04-10,64.40503470568187
c0009,41.201023,14.627356,2022-04-11,52.28545062109053
c0009,41.201023,14.627356,2022-04-12,58.35140956343564
c0009,41.201023,14.627356,2022-04-13,63.41063608373539
c0009,41.201023,14.627356,2022-04-14,69.77309340469942
c0009,41.201023,14.627356,2022-04-15,70.24766227213615
c0009,41.201023,14.627356,2022-04-16,63.90993456966419
c0009,41.201023,14.627356,2022-04-17,69.08252650001305
c0009,41.201023,14.627356,2022-04-18,58.66480606020204
c0009,41.201023,14.627356,2022-04-19,66.1271190883977
c0009,41.201023,14.627356,2022-04-20,72.61458661649016
c0009,41.201023,14.627356,2022-04-21,83.49752054773218
c0009,41.201023,14.627356,2022-04-22,90.69719667343573
c0009,41.201023,14.627356,2022-04-23,81.76271534750421
c0009,41.201023,14.627356,2022-04-24,76.46166819276185
c0009,41.201023,14.627356,2022-04-25,87.27260346034824
c0009,41.201023,14.627356,2022-04-26,78.40263771188111
c0009,41.201023,14.627356,2022-04-27,70.41913898453804
c0009,41.201023,14.627356,2022-04-28,62.71327260696648
c0009,41.201023,14.627356,2022-04-29,60.68903538890181
c0009,41.201023,14.627356,2022-04-30,54.511696082414815
c0009,41.201023,14.627356,2022-05-01,58.033447015160206
c0009,41.201023,14.627356,2022-05-02,75.97347613591442
c0009,41.201023,14.627356,2022-05-03,78.74894338964344
c0009,41.201023,14.627356,2022-05-04,74.82502575078153
c0009,41.201023,14.627356,2022-05-05,65.89899551312323
c0009,41.201023,14.627356,2022-05-06,81.0300991869749
c0009,41.201023,14.627356,2022-05-07,86.86454105229734
c0009,41.201023,14.627356,2022-05-08,86.47220243925499
c0009,41.201023,14.627356,2022-05-09,82.58077528241016
c0009,41.201023,14.627356,2022-05-10,68.83611338824201
c0009,41.201023,14.627356,2022-05-11,67.46999410157207
c0009,41.201023,14.627356,2022-05-12,77.59682100641305
c0009,41.201023,14.627356,2022-05-13,80.82686750465193
c0009,41.201023,14.627356,2022-05-14,80.83593322711813
c0009,41.201023,14.627356,2022-05-15,78.17736324146458
c0009,41.201023,14.627356,2022-05-16,76.29788735920668
c0009,41.201023,14.627356,2022-05-17,79.86773552461548
c0009,41.201023,14.627356,2022-05-18,66.49813779127426
c0009,41.201023,14.627356,2022-05-19,51.60208212387746
c0009,41.201023,14.627356,2022-05-20,54.617353211066224
c0009,41.201023,14.627356,2022-05-21,69.67297673431875
c0009,41.201023,14.627356,2022-05-22,78.92878684656976
c0009,41.201023,14.627356,2022-05-23,76.47990317093995
c0009,41.201023,14.627356,2022-05-24,53.53791068725866
c0009,41.201023,14.627356,2022-05-25,40.13624094268
c0009,41.201023,14.627356,2022-05-26,44.318096700138966
c0009,41.201023,14.627356,2022-05-27,60.80975488119203
c0009,41.201023,14.627356,2022-05-28,61.97357509290171
c0009,41.201023,14.627356,2022-05-29,73.28343400144766
c0009,41.201023,14.627356,2022-05-30,70.4379644384714
c0009,41.201023,14.627356,2022-05-31,54.23056619473179
c0009,41.201023,14.627356,2022-06-01,53.11636497721398
c0009,41.201023,14.627356,2022-06-02,53.56892391722106
c0009,41.201023,14.627356,2022-06-03,45.425160640105766
c0009,41.201023,14.627356,2022-06-04,44.67114036909676
c0009,41.201023,14.627356,2022-06-05,46.37016054292909
c0009,41.201023,14.627356,2022-06-06,47.59592478827331
c0009,41.201023,14.627356,2022-06-07,64.25255959528116
c0009,41.201023,14.627356,2022-06-08,66.38765494025677
c0009,41.201023,14.627356,2022-06-09,86.41563202467356
c0009,41.201023,14.627356,2022-06-10,79.06037514181224
c0009,41.201023,14.627356,2022-06-11,64.45008119973303
c0009,41.201023,14.627356,2022-06-12,56.66313517906388
c0009,41.201023,14.627356,2022-06-13,47.90601561879715
c0009,41.201023,14.627356,2022-06-14,52.56863827399254
c0009,41.201023,14.627356,2022-06-15,53.10925888137343
c0009,41.201023,14.627356,2022-06-16,60.268680359728535
c0009,41.201023,14.627356,2022-06-17,64.6895181378961
c0009,41.201023,14.627356,2022-06-18,50.814244784126146
c0009,41.201023,14.627356,2022-06-19,42.453066446888805
c0009,41.201023,14.627356,2022-06-20,49.27840404195738
c0009,41.201023,14.627356,2022-06-21,62.412496278249016
c0009,41.201023,14.627356,2022-06-22,46.85847680001512
c0009,41.201023,14.627356,2022-06-23,51.415684196825666
c0009,41.201023,14.627356,2022-06-24,55.52784087288294
c0009,41.201023,14.627356,2022-06-25,59.8548660887311
c0009,41.201023,14.627356,2022-06-26,42.088121732808226
c0009,41.201023,14.627356,2022-06-27,30.719781297975395
c0009,41.201023,14.627356,2022-06-28,26.36447522557454
c0009,41.201023,14.627356,2022-06-29,57.64905697693551
c0009,41.201023,14.627356,2022-06-30,53.46908496860867
c0009,41.201023,14.627356,2022-07-01,43.18633218914521
c0009,41.201023,14.627356,2022-07-02,47.91585152664179
c0009,41.201023,14.627356,2022-07-03,45.560144899289334
c0009,41.201023,14.627356,2022-07-04,44.28910606631887
c0009,41.201023,14.627356,2022-07-05,49.60783276078873
c0009,41.201023,14.627356,2022-07-06,54.211134960572686
c0009,41.201023,14.627356,2022-07-07,61.0390572181478
c0009,41.201023,14.627356,2022-07-08,66.76785178267774
c0009,41.201023,14.627356,2022-07-09,58.42915596787169
c0009,41.201023,14.627356,2022-07-10,53.75298577661321
c0009,41.201023,14.627356,2022-07-11,46.808996310083394
c0009,41.201023,14.627356,2022-07-12,52.613093554871405
c0009,41.201023,14.627356,2022-07-13,53.088376456966465
c0009,41.201023,14.627356,2022-07-14,36.731709559355586
c0009,41.201023,14.627356,2022-07-15,39.23309606112018
c0009,41.201023,14.627356,2022-07-16,54.39515202414127
c0009,41.201023,14.627356,2022-07-17,49.12742610420759
c0009,41.201023,14.627356,2022-07-18,57.006622817866464
c0009,41.201023,14.627356,2022-07-19,41.73788872870971
c0009,41.201023,14.627356,2022-07-20,31.52717704957017
c0009,41.201023,14.627356,2022-07-21,38.221889375581206
c0009,41.201023,14.627356,2022-07-22,44.80524058336894
c0009,41.201023,14.627356,2022-07-23,63.10507300378417
c0009,41.201023,14.627356,2022-07-24,52.04859048457545
c0009,41.201023,14.627356,2022-07-25,58.46543981912966
c0009,41.201023,14.627356,2022-07-26,65.9451415816706
c0009,41.201023,14.627356,2022-07-27,66.30388431370795
c0009,41.201023,14.627356,2022-07-28,55.913973859500274
c0009,41.201023,14.627356,2022-07-29,52.39148278886815
c0009,41.201023,14.627356,2022-07-30,61.01331897429349
c0009,41.201023,14.627356,2022-07-31,46.032048000136534
c0009,41.201023,14.627356,2022-08-01,40.257660096102626
c0009,41.201023,14.627356,2022-08-02,35.90143556635582
c0009,41.201023,14.627356,2022-08-03,47.151546862859526
c0009,41.201023,14.627356,2022-08-04,46.908296049002274
c0009,41.201023,14.627356,2022-08-05,48.73037772356007
c0009,41.201023,14.627356,2022-08-06,46.57774344646393
c0009,41.201023,14.627356,2022-08-07,55.49055208405284
c0009,41.201023,14.627356,2022-08-08,55.042560436783425
c0009,41.201023,14.627356,2022-08-09,72.26997009758
c0009,41.201023,14.627356,2022-08-10,62.861496602891464
c0009,41.201023,14.627356,2022-08-11,66.04314406784589
c0009,41.201023,14.627356,2022-08-12,68.07661968911323
c0009,41.201023,14.627356,2022-08-13,75.10601297022072
c0009,41.201023,14.627356,2022-08-14,62.83304997093404
c0009,41.201023,14.627356,2022-08-15,61.04836344341395
c0009,41.201023,14.627356,2022-08-16,76.32911889830696
c0009,41.201023,14.627356,2022-08-17,64.55068971400297
c0009,41.201023,14.627356,2022-08-18,44.12603046769766
c0009,41.201023,14.627356,2022-08-19,59.767141268703334
c0009,41.201023,14.627356,2022-08-20,66.49982663473594
c0009,41.201023,14.627356,2022-08-21,55.64058262105968
c0009,41.201023,14.627356,2022-08-22,54.59781650343313
c0009,41.201023,14.627356,2022-08-23,63.529658411503874
c0009,41.201023,14.627356,2022-08-24,62.74143247735616
c0009,41.201023,14.627356,2022-08-25,60.34673272860441
c0009,41.201023,14.627356,2022-08-26,61.581752354330625
c0009,41.201023,14.627356,2022-08-27,67.91150748172187
c0009,41.201023,14.627356,2022-08-28,63.25862947948099
c0009,41.201023,14.627356,2022-08-29,69.53026572869732
c0009,41.201023,14.627356,2022-08-30,56.680247067451035
c0009,41.201023,14.627356,2022-08-31,71.70838773941695
c0009,41.201023,14.627356,2022-09-01,88.96169609295394
c0009,41.201023,14.627356,2022-09-02,71.08681280682794
c0009,41.201023,14.627356,2022-09-03,69.66456507533775
c0009,41.201023,14.627356,2022-09-04,80.23969390970365
c0009,41.201023,14.627356,2022-09-05,69.01017438985896
c0009,41.201023,14.627356,2022-09-06,61.252622800206986
c0009,41.201023,14.627356,2022-09-07,63.55864519090909
c0009,41.201023,14.627356,2022-09-08,77.01892102312411
c0009,41.201023,14.627356,2022-09-09,79.01392655271411
c0009,41.201023,14.627356,2022-09-10,82.59025538093455
c0009,41.201023,14.627356,2022-09-11,72.7213554575061
c0009,41.201023,14.627356,2022-09-12,56.851311988739994
c0009,41.201023,14.627356,2022-09-13,53.95256805334054
c0009,41.201023,14.627356,2022-09-14,60.74176026934891
c0009,41.201023,14.627356,2022-09-15,71.9752776418986
c0009,41.201023,14.627356,2022-09-16,88.16276693232885
c0009,41.201023,14.627356,2022-09-17,75.44194418702914
c0009,41.201023,14.627356,2022-09-18,48.672452123474535
c0009,41.201023,14.627356,2022-09-19,60.86399997461088
c0009,41.201023,14.627356,2022-09-20,63.50420031683272
c0009,41.201023,14.627356,2022-09-21,57.69723695361675
c0009,41.201023,14.627356,2022-09-22,55.65879957808741
c0009,41.201023,14.627356,2022-09-23,54.19763525365885
c0009,41.201023,14.627356,2022-09-24,55.93550536897328
c0009,41.201023,14.627356,2022-09-25,93.66340261666492
c0009,41.201023,14.627356,2022-09-26,98.69785487015064
c0009,41.201023,14.627356,2022-09-27,85.62037744497803
c0009,41.201023,14.627356,2022-09-28,85.94642304435733
c0009,41.201023,14.627356,2022-09-29,93.09878649520736
c0009,41.201023,14.627356,2022-09-30,88.63570047785767
c0009,41.201023,14.627356,2022-10-01,82.89947567393874
c0009,41.201023,14.627356,2022-10-02,82.40098727824177
c0009,41.201023,14.627356,2022-10-03,82.69965420115076
c0009,41.201023,14.627356,2022-10-04,71.23134410889192
c0009,41.201023,14.627356,2022-10-05,69.36699098861692
c0009,41.201023,14.627356,2022-10-06,64.75552148273027
c0009,41.201023,14.627356,2022-10-07,70.08819627625675
c0009,41.201023,14.627356,2022-10-08,76.65517549507018
c0009,41.201023,14.627356,2022-10-09,74.33957092227017
c0009,41.201023,14.627356,2022-10-10,82.70647096646029
c0009,41.201023,14.627356,2022-10-11,82.80487195748026
c0009,41.201023,14.627356,2022-10-12,74.3592089730107
c0009,41.201023,14.627356,2022-10-13,90.83843519517612
c0009,41.201023,14.627356,2022-10-14,76.65273947792492
c0009,41.201023,14.627356,2022-10-15,76.88417427350794
c0009,41.201023,14.627356,2022-10-16,76.05326280015264
c0009,41.201023,14.627356,2022-10-17,74.6305353457086
c0009,41.201023,14.627356,2022-10-18,73.58238942613998
c0009,41.201023,14.627356,2022-10-19,74.28571197938705
c0009,41.201023,14.627356,2022-10-20,68.39897415672546
c0009,41.201023,14.627356,2022-10-21,77.10634532223487
c0009,41.201023,14.627356,2022-10-22,88.18784993040306
c0009,41.201023,14.627356,2022-10-23,85.62362495016167
c0009,41.201023,14.627356,2022-10-24,77.95364263442745
c0009,41.201023,14.627356,2022-10-25,84.26561148945824
c0009,41.201023,14.627356,2022-10-26,78.50032231830801
c0009,41.201023,14.627356,2022-10-27,76.11016992583943
c0009,41.201023,14.627356,2022-10-28,79.75115462107328
c0009,41.201023,14.627356,2022-10-29,68.34857976894926
c0009,41.201023,14.627356,2022-10-30,60.72080793399039
c0009,41.201023,14.627356,2022-10-31,52.8053974224541
c0009,41.201023,14.627356,2022-11-01,59.60325361313103
c0009,41.201023,14.627356,2022-11-02,78.58246743867454
c0009,41.201023,14.627356,2022-11-03,86.99593145325274
c0009,41.201023,14.627356,2022-11-04,97.5531308784712
c0009,41.201023,14.627356,2022-11-05,89.16752555034783
c0009,41.201023,14.627356,2022-11-06,81.90313705548184
c0009,41.201023,14.627356,2022-11-07,76.84675200226232
c0009,41.201023,14.627356,2022-11-08,81.10066169072101
c0009,41.201023,14.627356,2022-11-09,89.47593318769997
c0009,41.201023,14.627356,2022-11-10,87.93703251842435
c0009,41.201023,14.627356,2022-11-11,84.4521419807319
c0009,41.201023,14.627356,2022-11-12,83.10212144856769
c0009,41.201023,14.627356,2022-11-13,83.27846924829942
c0009,41.201023,14.627356,2022-11-14,93.64926008743372
c0009,41.201023,14.627356,2022-11-15,89.80269533422255
c0009,41.201023,14.627356,2022-11-16,97.19692146294324
c0009,41.201023,14.627356,2022-11-17,90.84444637328644
c0009,41.201023,14.627356,2022-11-18,94.76416381971966
c0009,41.201023,14.627356,2022-11-19,96.53027786013872
c0009,41.201023,14.627356,2022-11-20,92.01245602337296
c0009,41.201023,14.627356,2022-11-21,79.75287977988482
c0009,41.201023,14.627356,2022-11-22,95.25127675462328
c0009,41.201023,14.627356,2022-11-23,82.54930093188979
c0009,41.201023,14.627356,2022-11-24,77.81763629757359
c0009,41.201023,14.627356,2022-11-25,84.61559804883679
c0009,41.201023,14.627356,2022-11-26,92.90519163928457
c0009,41.201023,14.627356,2022-11-27,81.47141878190872
c0009,41.201023,14.627356,2022-11-28,79.31844037970673
c0009,41.201023,14.627356,2022-11-29,82.62777777860778
c0009,41.201023,14.627356,2022-11-30,87.28860901188791
c0009,41.201023,14.627356,2022-12-01,84.64960841808632
c0009,41.201023,14.627356,2022-12-02,91.04375208514035
c0009,41.201023,14.627356,2022-12-03,87.3250080028297
c0009,41.201023,14.627356,2022-12-04,93.28848700467292
c0009,41.201023,14.627356,2022-12-05,90.229455122689
c0009,41.201023,14.627356,2022-12-06,89.21606526370994
c0009,41.201023,14.627356,2022-12-07,77.8262305030421
c0009,41.201023,14.627356,2022-12-08,91.82960517853368
c0009,41.201023,14.627356,2022-12-09,93.22634789795848
c0009,41.201023,14.627356,2022-12-10,96.32952416938288
